claim_id,claim_date,claim_amount,policy_id
3602,2021-06-27,5164,4712
3603,2022-09-25,7812,4045
3604,2021-12-09,5954,8989
3605,2022-01-20,850,1925
3606,2022-11-01,9394,3023
3607,2021-09-28,4240,4790
3608,2021-08-01,2301,7230
3609,2022-08-27,2904,4461
3610,2021-11-01,4271,4542
3611,2022-04-03,1901,1610
3612,2022-10-31,8235,1567
3613,2023-02-13,8234,7026
3614,2022-10-04,2559,1609
3615,2021-08-14,2546,3175
3616,2021-12-11,2177,4220
3617,2021-09-19,3854,8601
3618,2022-10-01,8764,3213
3619,2022-04-15,3959,876
3620,2021-04-23,5583,8236
3621,2022-07-10,5091,7964
3622,2023-03-01,1975,3632
3623,2021-04-04,68,6636
3624,2021-10-10,4644,253
3625,2022-03-10,3427,6429
3626,2021-12-07,9598,5458
3627,2021-11-28,5444,5133
3628,2022-02-09,8917,3764
3629,2021-12-06,4776,3709
3630,2023-02-01,5578,3672
3631,2021-07-16,7901,8394
3632,2022-11-03,510,5882
3633,2022-12-27,7340,7204
3634,2022-05-05,4198,1606
3635,2021-11-15,6218,6600
3636,2022-04-18,5973,7236
3637,2021-12-22,7118,7998
3638,2021-06-29,6095,3566
3639,2022-10-03,6778,5714
3640,2021-12-02,7527,8870
3641,2022-12-14,1699,3578
3642,2022-02-13,8446,1599
3643,2022-12-14,3238,7720
3644,2021-07-23,6926,3497
3645,2021-04-03,5560,5
3646,2021-09-11,5874,7711
3647,2021-05-25,5806,8787
3648,2021-06-18,5410,1344
3649,2022-11-25,3902,8373
3650,2021-05-30,1631,2376
3651,2022-08-31,5016,1056
3652,2022-05-06,6853,8623
3653,2021-08-19,7137,5838
3654,2022-04-12,7334,4715
3655,2021-03-19,3564,2189
3656,2022-04-24,8444,2259
3657,2022-01-07,4425,2807
3658,2021-10-10,5560,5966
3659,2022-06-12,1649,8382
3660,2022-06-30,4382,7096
3661,2022-03-05,7094,7450
3662,2022-10-19,6757,316
3663,2021-12-30,293,5075
3664,2021-09-25,7241,2283
3665,2022-09-20,6010,3170
3666,2023-03-09,1901,2069
3667,2022-09-30,8725,6854
3668,2022-01-05,151,5263
3669,2022-01-22,5759,3180
3670,2021-09-09,8553,6283
3671,2022-03-01,6456,2254
3672,2022-06-29,5090,8162
3673,2022-12-11,2511,1523
3674,2022-06-29,1682,3861
3675,2021-03-29,5173,6516
3676,2022-04-16,2490,2319
3677,2022-12-21,9839,4525
3678,2021-05-05,5331,2624
3679,2023-01-02,8523,8794
3680,2022-10-16,1679,279
3681,2022-10-23,809,7883
3682,2021-09-21,367,3101
3683,2023-02-08,7245,2623
3684,2022-03-12,1135,3431
3685,2021-11-03,7230,7932
3686,2022-03-16,2925,1645
3687,2021-11-01,8439,5162
3688,2022-12-14,5134,7487
3689,2022-01-13,1609,8289
3690,2022-01-04,4539,6913
3691,2022-08-24,9496,5667
3692,2021-12-06,627,8145
3693,2022-06-18,8735,6462
3694,2022-05-04,2631,4608
3695,2022-10-07,8415,2778
3696,2022-05-27,8720,4355
3697,2022-06-02,720,5377
3698,2021-09-15,8844,4768
3699,2022-06-13,5020,5169
3700,2022-03-10,2872,6751
3701,2022-09-28,7334,4180
3702,2021-06-02,2404,2776
3703,2023-02-03,1660,3188
3704,2021-12-23,8980,2587
3705,2023-02-14,5424,6128
3706,2022-02-21,1010,1642
3707,2022-11-14,1464,2142
3708,2022-11-24,586,4860
3709,2022-04-06,8793,1601
3710,2022-02-26,2501,8451
3711,2023-02-23,7750,1108
3712,2022-04-08,1604,2904
3713,2022-06-28,109,3319
3714,2021-05-06,4575,5742
3715,2022-03-30,6152,2220
3716,2022-11-30,1045,7704
3717,2021-12-05,1641,4781
3718,2021-10-28,3592,6279
3719,2021-09-22,7948,8527
3720,2022-09-10,7222,1906
3721,2022-01-24,8665,6557
3722,2023-01-11,7905,1052
3723,2023-03-09,5889,2971
3724,2021-12-01,3102,7383
3725,2021-04-17,8164,5245
3726,2021-03-25,8856,2429
3727,2021-12-12,354,7280
3728,2023-02-24,3981,733
3729,2023-02-23,2425,7031
3730,2022-06-26,8748,8358
3731,2022-02-10,5203,207
3732,2022-04-16,4552,842
3733,2022-02-15,4915,2049
3734,2023-03-01,8031,5753
3735,2022-08-02,574,2896
3736,2022-10-19,3618,1700
3737,2022-09-17,1891,3729
3738,2021-08-19,2250,4492
3739,2021-11-23,9110,5926
3740,2021-12-07,6066,6945
3741,2022-01-12,2983,7150
3742,2021-12-15,5522,6207
3743,2021-04-28,5262,3746
3744,2022-05-03,2264,7419
3745,2021-08-26,7569,6065
3746,2022-07-04,3248,7188
3747,2021-10-18,5588,6093
3748,2023-01-04,7513,7227
3749,2022-11-10,1628,3224
3750,2022-10-16,443,3598
3751,2021-12-02,8095,6868
3752,2022-02-18,3270,7417
3753,2022-09-09,8518,3920
3754,2022-06-01,938,6684
3755,2022-06-30,5027,7952
3756,2021-08-27,7099,6876
3757,2022-08-04,5193,2713
3758,2021-12-01,8578,8557
3759,2022-05-31,5801,6449
3760,2022-11-01,8841,6938
3761,2023-02-04,226,6951
3762,2022-04-22,1480,4923
3763,2021-09-25,7653,6777
3764,2022-11-04,1088,3078
3765,2022-01-10,2460,2831
3766,2022-05-10,4688,3451
3767,2022-06-17,6011,248
3768,2021-12-07,3398,824
3769,2022-10-20,7110,8024
3770,2021-04-28,2288,6864
3771,2021-09-24,8235,5376
3772,2023-03-05,6934,889
3773,2022-11-05,4306,7929
3774,2021-09-25,1232,4255
3775,2022-07-23,8116,5126
3776,2022-05-12,5537,4375
3777,2022-12-04,3066,791
3778,2022-07-24,8934,784
3779,2021-09-04,1144,2448
3780,2022-09-21,2948,1063
3781,2022-02-20,6564,8386
3782,2022-04-28,5301,1199
3783,2022-06-02,574,7200
3784,2023-03-16,5044,5913
3785,2022-05-13,1114,8814
3786,2021-09-03,9961,192
3787,2022-12-20,4156,2515
3788,2022-03-26,2393,6101
3789,2022-02-08,4859,3537
3790,2021-07-05,3319,3538
3791,2022-01-30,2369,870
3792,2023-01-02,7316,6645
3793,2022-01-13,8067,1067
3794,2023-02-09,9099,8591
3795,2022-12-22,6502,3727
3796,2022-10-03,9838,653
3797,2022-10-18,4348,5796
3798,2021-08-05,6651,1225
3799,2023-02-08,7320,63
3800,2022-09-13,7880,2162
3801,2021-11-04,3082,3142
3802,2021-05-26,2436,4722
3803,2021-04-03,587,727
3804,2022-10-21,5710,742
3805,2021-07-07,8626,6321
3806,2022-08-07,2429,6431
3807,2021-10-14,135,4037
3808,2021-04-13,2697,5903
3809,2023-01-18,6229,2121
3810,2022-06-29,6920,3420
3811,2021-10-03,8568,4596
3812,2021-09-21,913,3940
3813,2022-10-11,1361,6139
3814,2022-01-17,8052,2119
3815,2021-07-19,880,6520
3816,2021-06-30,3606,8105
3817,2021-11-01,582,1369
3818,2021-05-03,2348,703
3819,2021-09-10,8655,2477
3820,2022-02-01,1731,3830
3821,2021-03-20,1162,2879
3822,2021-12-26,2922,1190
3823,2022-06-25,779,317
3824,2021-06-14,8527,2374
3825,2022-10-17,9472,5463
3826,2022-02-20,3515,1887
3827,2022-11-20,4649,3223
3828,2022-06-06,5050,7723
3829,2021-07-01,1572,6097
3830,2021-05-23,6287,8125
3831,2021-08-12,3671,751
3832,2022-06-24,1023,4140
3833,2022-06-03,785,2429
3834,2022-02-22,194,8439
3835,2022-07-30,4400,3767
3836,2023-03-13,3593,7322
3837,2021-05-26,6619,1655
3838,2021-11-11,777,8633
3839,2022-02-05,9217,8978
3840,2021-04-16,3455,8975
3841,2022-12-03,9281,3489
3842,2022-02-03,8693,2745
3843,2022-03-31,3755,5442
3844,2023-03-03,979,3786
3845,2022-12-07,4153,1087
3846,2022-04-11,4484,2536
3847,2023-01-22,9080,3588
3848,2022-05-22,885,5220
3849,2022-05-06,4521,3161
3850,2022-10-06,9358,6552
3851,2021-05-21,4208,6904
3852,2022-08-04,4536,3196
3853,2022-12-16,1390,5587
3854,2023-02-08,7644,2076
3855,2022-06-03,946,5221
3856,2022-03-19,9347,317
3857,2022-11-02,9439,6765
3858,2022-04-17,8061,7412
3859,2022-10-27,9909,5159
3860,2023-01-12,1010,8916
3861,2021-03-26,4767,3294
3862,2022-05-08,7704,4040
3863,2021-04-06,5844,3021
3864,2023-01-27,3932,6968
3865,2021-06-07,5000,2575
3866,2021-04-13,4759,1820
3867,2021-08-03,8940,582
3868,2022-06-14,4909,6464
3869,2022-01-10,4505,3083
3870,2021-03-28,244,2253
3871,2023-01-02,8478,180
3872,2022-03-31,9256,6835
3873,2022-10-30,6281,1694
3874,2021-07-26,8122,2508
3875,2021-06-22,1939,7913
3876,2022-08-02,4548,2419
3877,2021-08-22,8081,3252
3878,2022-01-15,4880,5757
3879,2022-03-22,4036,8617
3880,2022-01-23,2008,4636
3881,2021-12-05,79,3921
3882,2022-06-09,9020,6314
3883,2023-03-08,381,4055
3884,2023-01-16,4302,2178
3885,2021-07-03,4397,8569
3886,2021-10-07,4561,2788
3887,2022-12-15,1321,4800
3888,2022-01-17,4636,2768
3889,2021-04-30,2747,5275
3890,2021-07-05,1733,6928
3891,2022-04-08,6220,6808
3892,2022-03-26,617,5474
3893,2022-01-01,5928,130
3894,2022-07-09,3026,7147
3895,2021-03-22,5606,8834
3896,2022-11-01,5595,2719
3897,2021-04-12,4713,275
3898,2022-03-14,4723,2397
3899,2021-07-24,2827,8058
3900,2022-03-04,6386,6356
3901,2022-03-28,692,1159
3902,2022-01-10,9350,1805
3903,2022-03-10,8309,199
3904,2021-04-08,7175,7345
3905,2021-04-04,4092,829
3906,2022-04-16,7300,6263
3907,2021-04-02,2566,7570
3908,2021-08-23,6049,5574
3909,2022-03-25,187,8151
3910,2022-06-13,661,338
3911,2022-03-27,8661,4496
3912,2022-09-27,7594,2664
3913,2022-07-21,3055,7027
3914,2022-07-27,4342,2936
3915,2022-04-28,4747,7711
3916,2021-08-12,7946,7047
3917,2021-11-11,2384,427
3918,2022-06-24,9137,7
3919,2022-01-14,3669,1570
3920,2021-09-17,1250,6447
3921,2022-09-14,6231,5347
3922,2022-08-29,7517,5402
3923,2022-02-06,4753,6085
3924,2022-07-03,8492,5875
3925,2022-11-07,372,8271
3926,2022-08-08,1609,2386
3927,2021-05-05,9035,2670
3928,2022-08-18,3491,7106
3929,2022-08-04,6878,2554
3930,2021-08-13,4096,2552
3931,2021-06-03,2710,187
3932,2021-08-14,851,4532
3933,2022-06-29,1542,3610
3934,2021-08-26,7351,3501
3935,2022-04-29,9188,4668
3936,2023-01-15,6836,7479
3937,2021-12-10,6644,2092
3938,2022-09-04,3595,4734
3939,2022-09-29,7911,8454
3940,2022-12-25,4213,7359
3941,2021-12-24,126,2083
3942,2022-04-22,964,1895
3943,2022-09-30,6154,2335
3944,2022-10-18,5396,5899
3945,2023-02-09,8899,6363
3946,2022-02-27,7881,1957
3947,2023-01-16,7382,6152
3948,2022-02-16,9284,8373
3949,2021-09-07,5001,6392
3950,2021-10-05,4198,6593
3951,2022-04-26,9961,7237
3952,2021-03-20,2807,8318
3953,2022-06-07,4976,2072
3954,2022-11-16,3291,5908
3955,2022-03-28,9372,7035
3956,2021-04-26,4995,8734
3957,2022-08-17,2012,2928
3958,2022-05-28,3841,1711
3959,2022-04-24,9410,8523
3960,2022-12-24,8487,6744
3961,2021-07-30,223,4496
3962,2022-04-03,6477,2940
3963,2022-02-24,6255,4614
3964,2023-02-26,9261,2441
3965,2022-10-20,7286,8196
3966,2023-01-27,8025,5363
3967,2023-02-12,7467,5300
3968,2021-08-29,1664,1745
3969,2021-04-21,5312,6347
3970,2021-11-21,2811,5628
3971,2022-10-07,1078,2195
3972,2022-04-27,6764,7345
3973,2022-04-12,4863,8265
3974,2023-01-02,5931,5482
3975,2021-07-01,6572,4615
3976,2023-03-14,7431,4354
3977,2022-10-26,8459,2169
3978,2021-08-25,8484,3177
3979,2021-10-08,8192,7127
3980,2022-03-20,7338,6928
3981,2022-02-07,4625,4448
3982,2022-07-17,6156,1175
3983,2021-12-13,1084,3092
3984,2022-11-28,3290,6337
3985,2023-03-03,9298,7921
3986,2021-07-18,3769,2350
3987,2021-05-18,3929,3227
3988,2021-10-12,3247,3038
3989,2021-05-16,6607,8963
3990,2022-08-23,5598,2954
3991,2022-10-10,9743,4825
3992,2022-06-28,1057,6962
3993,2021-12-23,5233,8728
3994,2022-07-03,1318,5199
3995,2021-03-24,9809,5676
3996,2022-01-12,2739,2877
3997,2022-10-04,797,7244
3998,2022-05-11,6549,8744
3999,2022-07-03,9254,4120
4000,2021-12-31,4503,1354
4001,2021-10-14,3178,6836
4002,2022-10-30,2372,3632
4003,2022-09-29,4861,4410
4004,2022-03-30,4472,1890
4005,2022-01-21,7803,5858
4006,2021-10-06,9802,4306
4007,2021-07-15,9464,7266
4008,2022-03-31,1993,4902
4009,2022-04-19,9716,6273
4010,2021-10-07,8358,6671
4011,2023-03-19,5675,103
4012,2021-06-07,4918,875
4013,2021-08-04,5253,3599
4014,2022-08-27,9904,7032
4015,2023-01-06,8961,7618
4016,2021-08-07,8343,5773
4017,2021-06-08,5472,8921
4018,2021-11-01,3578,4407
4019,2021-05-10,8225,1847
4020,2022-12-04,1613,4754
4021,2022-05-27,9094,3515
4022,2022-12-09,6387,1756
4023,2022-04-17,9928,1431
4024,2022-03-26,8851,4092
4025,2021-07-16,3584,3856
4026,2022-01-08,6519,8173
4027,2023-01-30,4174,7274
4028,2021-04-24,1731,1546
4029,2022-04-27,9291,7886
4030,2022-10-22,7461,6475
4031,2022-09-12,9920,869
4032,2021-07-19,6756,6280
4033,2021-04-10,3663,7369
4034,2023-03-01,5488,333
4035,2021-12-15,3476,6168
4036,2021-06-22,1369,2255
4037,2021-12-02,650,2495
4038,2022-03-24,3536,4042
4039,2022-07-15,5631,6721
4040,2022-12-22,6764,479
4041,2022-03-28,7928,8100
4042,2021-05-05,1019,6697
4043,2021-09-14,1068,8843
4044,2022-07-18,5807,1670
4045,2022-09-02,2041,2740
4046,2021-08-13,6039,2316
4047,2022-02-21,6078,8493
4048,2022-11-19,1831,5597
4049,2022-08-29,4950,1560
4050,2022-11-07,2649,7903
4051,2022-12-23,9802,5312
4052,2022-08-22,1993,6697
4053,2022-07-01,5582,2759
4054,2023-03-12,4896,6209
4055,2021-11-20,6076,5334
4056,2021-04-02,2196,7733
4057,2022-09-26,3073,316
4058,2022-07-11,3351,2596
4059,2022-08-30,3378,5906
4060,2023-02-21,3444,1908
4061,2022-12-12,4298,1869
4062,2022-10-10,7985,1222
4063,2022-06-11,7788,4518
4064,2023-02-16,856,8693
4065,2022-02-11,2714,2933
4066,2022-02-18,6347,435
4067,2023-03-15,391,4499
4068,2022-08-17,9120,7805
4069,2021-04-02,1545,6956
4070,2023-01-10,6073,2295
4071,2021-10-24,6437,4896
4072,2022-11-26,6080,8516
4073,2022-02-11,4532,2966
4074,2021-04-05,70,1272
4075,2022-11-18,9744,3164
4076,2021-10-25,5592,7731
4077,2022-05-26,2315,3845
4078,2021-10-29,8630,1217
4079,2021-11-27,981,8016
4080,2021-07-14,153,2551
4081,2022-03-02,6360,6992
4082,2021-04-07,8012,8180
4083,2022-11-18,218,8491
4084,2022-06-23,9144,3009
4085,2022-04-10,6878,23
4086,2023-02-08,6717,1632
4087,2022-03-15,3946,8521
4088,2023-01-11,113,7822
4089,2022-07-12,3537,3026
4090,2021-08-05,8979,4354
4091,2021-07-18,3032,3532
4092,2022-06-15,8933,8111
4093,2022-04-24,4741,1910
4094,2022-07-20,8046,5126
4095,2022-01-18,1656,6104
4096,2021-11-06,3635,2358
4097,2023-03-11,7624,2707
4098,2021-11-27,7787,3946
4099,2021-12-24,9294,4589
4100,2022-09-22,6911,6218
4101,2022-06-27,8429,4707
4102,2022-02-23,5742,640
4103,2021-12-04,2206,6923
4104,2021-03-29,8660,7841
4105,2023-01-03,2038,799
4106,2023-01-04,6513,3787
4107,2021-10-06,751,7514
4108,2022-06-24,6167,737
4109,2022-07-27,8229,3451
4110,2022-03-18,3898,3630
4111,2022-11-07,6331,7798
4112,2021-04-20,7468,8779
4113,2021-05-09,9858,5550
4114,2023-02-07,2272,2545
4115,2021-12-22,5772,2481
4116,2023-01-22,5915,3255
4117,2021-09-23,9038,8046
4118,2021-10-20,6814,1487
4119,2022-09-27,86,2383
4120,2021-03-22,5126,1691
4121,2021-10-19,7822,686
4122,2022-11-04,2648,1534
4123,2021-10-02,6958,6248
4124,2022-08-08,2351,890
4125,2021-11-16,555,6021
4126,2021-07-07,3902,2622
4127,2022-02-09,9401,5133
4128,2021-03-26,5048,1771
4129,2021-05-25,7409,4413
4130,2023-02-27,8150,571
4131,2022-04-06,7953,1801
4132,2022-10-28,4227,1248
4133,2022-11-28,969,1399
4134,2021-03-25,2497,4138
4135,2022-09-13,9925,782
4136,2022-04-17,1512,5152
4137,2021-06-03,8160,7369
4138,2021-05-13,5442,846
4139,2021-06-19,2386,1956
4140,2022-04-29,4237,4594
4141,2021-07-15,9145,2726
4142,2021-08-21,4743,7067
4143,2022-05-30,8578,5351
4144,2022-10-13,6136,7507
4145,2021-08-27,2121,3438
4146,2022-04-17,3192,8960
4147,2021-05-12,7815,5512
4148,2021-07-10,9836,6197
4149,2022-03-05,8993,3593
4150,2021-05-24,4844,7613
4151,2023-02-10,2209,5360
4152,2023-01-15,1535,1576
4153,2022-04-06,9592,2501
4154,2022-06-06,6932,7515
4155,2021-08-11,6403,935
4156,2021-11-12,2827,8263
4157,2021-12-17,1084,668
4158,2022-11-23,441,3145
4159,2022-08-21,3611,2412
4160,2021-11-08,1234,6685
4161,2023-02-05,996,3339
4162,2021-11-08,9834,8563
4163,2022-11-09,2844,5731
4164,2022-07-03,2273,1212
4165,2021-12-05,7928,3958
4166,2022-07-25,9652,7846
4167,2023-03-08,4077,1120
4168,2022-08-22,5151,1477
4169,2021-06-26,2612,8418
4170,2022-12-02,3081,4035
4171,2022-02-05,3686,1350
4172,2022-01-10,1272,246
4173,2021-12-21,568,2868
4174,2023-01-29,1467,6708
4175,2021-09-03,8477,1803
4176,2021-08-26,4426,5036
4177,2021-03-29,1943,7773
4178,2022-09-20,9371,38
4179,2022-01-28,6291,3980
4180,2022-04-08,2542,575
4181,2021-09-04,8302,877
4182,2022-08-31,200,455
4183,2021-07-07,5601,6406
4184,2021-10-14,838,8852
4185,2021-04-24,1551,4542
4186,2022-09-27,2260,4961
4187,2023-03-01,3879,4359
4188,2021-11-25,5775,4684
4189,2021-12-23,2767,170
4190,2022-05-12,6295,8882
4191,2023-03-09,1150,6701
4192,2021-12-04,3029,5960
4193,2021-12-25,7978,1460
4194,2022-03-08,7432,7481
4195,2022-01-04,8679,6700
4196,2021-10-27,9500,6964
4197,2022-05-01,9416,646
4198,2022-05-07,3092,7690
4199,2021-11-12,9191,5234
4200,2022-03-24,5899,7616
4201,2021-12-09,1752,2431
4202,2022-09-15,8782,7830
4203,2021-06-12,2030,4268
4204,2021-09-13,517,5223
4205,2022-12-05,9619,7821
4206,2021-11-30,4235,2873
4207,2022-04-28,3221,7171
4208,2022-10-16,8645,8904
4209,2023-01-24,5096,8285
4210,2022-01-22,2564,2385
4211,2022-04-22,7478,7180
4212,2021-11-16,7978,4788
4213,2023-03-18,5119,3678
4214,2021-08-04,6209,7811
4215,2021-08-09,2726,374
4216,2022-08-16,7002,359
4217,2021-09-15,5269,443
4218,2022-11-28,2983,8552
4219,2022-11-20,8214,8187
4220,2021-11-24,9469,1166
4221,2021-11-02,6257,611
4222,2021-11-20,8445,3059
4223,2023-03-15,4402,4250
4224,2021-05-04,5580,352
4225,2021-06-20,1416,6040
4226,2021-08-22,7583,5435
4227,2021-04-14,1594,3645
4228,2022-11-19,7629,1201
4229,2022-09-12,9044,8091
4230,2022-11-26,480,7123
4231,2021-06-05,4678,4483
4232,2022-02-23,983,4628
4233,2021-12-30,2797,7087
4234,2021-07-16,3057,2486
4235,2021-12-22,6058,4494
4236,2022-06-25,9415,4659
4237,2021-11-10,7902,1103
4238,2021-03-19,6637,6542
4239,2022-09-09,3148,1633
4240,2022-12-27,9134,4878
4241,2021-08-29,1724,921
4242,2021-10-02,7074,4359
4243,2022-01-18,9687,2444
4244,2023-03-08,9738,1005
4245,2022-06-06,7617,4381
4246,2021-07-24,797,6128
4247,2022-12-01,9801,5714
4248,2022-12-03,3431,3936
4249,2022-01-23,9841,1050
4250,2022-05-03,5963,855
4251,2021-07-29,6269,279
4252,2021-05-05,5787,3265
4253,2021-04-24,8143,8009
4254,2022-12-25,5708,553
4255,2022-03-01,4397,2363
4256,2021-06-07,7458,3991
4257,2021-07-12,9657,7342
4258,2021-11-04,4176,1047
4259,2021-08-15,9302,6622
4260,2022-07-27,580,5706
4261,2022-09-21,2801,5702
4262,2021-08-12,9962,8894
4263,2022-05-21,3473,8297
4264,2022-01-10,1380,547
4265,2021-08-29,7751,6312
4266,2022-01-14,1114,1581
4267,2021-11-23,3914,8484
4268,2021-09-10,7585,7668
4269,2022-01-06,2139,8882
4270,2021-12-31,7170,4264
4271,2022-08-09,1587,727
4272,2022-10-16,2602,6223
4273,2021-05-18,7514,6911
4274,2022-04-24,3063,5919
4275,2022-04-18,2652,5907
4276,2023-01-26,5081,8185
4277,2022-02-25,3620,1777
4278,2021-12-26,7680,7032
4279,2021-08-16,4687,1427
4280,2021-04-04,3638,1977
4281,2022-07-26,2168,1458
4282,2021-03-24,7692,5550
4283,2022-03-18,4682,3202
4284,2023-03-03,365,7479
4285,2021-12-19,9739,2106
4286,2021-07-28,3597,8532
4287,2023-03-03,9036,140
4288,2023-01-07,1090,6695
4289,2022-06-23,3264,1179
4290,2021-09-03,7337,6685
4291,2022-07-14,5448,353
4292,2022-12-31,6726,1035
4293,2022-04-12,82,2159
4294,2021-07-10,4459,68
4295,2021-03-25,5250,8271
4296,2021-10-03,8001,2483
4297,2022-10-14,2018,580
4298,2021-08-25,7346,5503
4299,2021-12-10,6717,1290
4300,2023-02-01,714,834
4301,2022-05-15,6720,5485
4302,2021-09-08,1629,757
4303,2021-12-12,1895,3636
4304,2021-07-16,2803,2510
4305,2021-04-19,9193,7033
4306,2022-04-02,7998,4728
4307,2022-11-06,1335,3278
4308,2023-01-05,7899,5178
4309,2021-05-20,2788,2612
4310,2022-09-20,7626,5368
4311,2021-03-29,7280,4609
4312,2022-07-17,4178,1648
4313,2021-08-21,3633,8134
4314,2022-02-04,6294,5503
4315,2022-11-10,4775,6055
4316,2022-01-26,4292,1439
4317,2021-12-09,3999,75
4318,2021-10-14,2359,1032
4319,2022-12-16,7788,5416
4320,2021-11-16,4870,8579
4321,2022-01-05,7033,373
4322,2022-04-17,9701,7340
4323,2021-06-08,6611,1362
4324,2022-10-05,2978,3240
4325,2022-09-01,6015,6094
4326,2023-02-22,7235,3232
4327,2021-04-29,7456,3816
4328,2021-11-05,8378,4365
4329,2021-09-11,2770,5672
4330,2021-09-03,9989,6251
4331,2021-07-23,5038,7310
4332,2022-11-05,6615,6846
4333,2021-09-23,7618,7885
4334,2021-08-23,3697,6817
4335,2022-09-06,3802,4291
4336,2022-03-16,7750,443
4337,2023-01-24,2369,6259
4338,2021-05-20,7776,768
4339,2021-09-03,5663,7463
4340,2022-05-22,1915,7213
4341,2022-07-14,2978,1405
4342,2022-02-14,2295,8291
4343,2022-03-04,8923,3043
4344,2022-07-20,7516,7077
4345,2022-08-06,1042,6913
4346,2021-06-28,8022,5279
4347,2022-07-28,1047,8045
4348,2022-09-09,4932,6401
4349,2021-05-26,3790,8660
4350,2021-10-15,2857,7210
4351,2021-12-25,5434,4778
4352,2022-11-16,9222,2544
4353,2021-07-25,4982,2375
4354,2021-07-31,9946,5684
4355,2022-12-18,3279,4285
4356,2021-04-06,3959,3499
4357,2022-03-03,3680,8532
4358,2022-12-08,2311,2489
4359,2022-03-07,664,2232
4360,2022-04-20,4136,2249
4361,2021-06-21,1268,2872
4362,2021-09-15,6917,7689
4363,2021-05-24,8247,8821
4364,2022-01-15,7992,907
4365,2022-10-12,3471,4175
4366,2022-03-05,593,2444
4367,2022-12-12,3873,5323
4368,2021-07-25,1987,5009
4369,2022-01-22,4056,7760
4370,2022-03-20,4968,5389
4371,2022-05-22,4251,5075
4372,2022-10-23,92,6382
4373,2023-01-31,8634,8674
4374,2022-04-10,9243,8020
4375,2022-05-01,6526,3262
4376,2022-02-13,5203,1468
4377,2023-02-08,991,4213
4378,2021-05-02,2526,8756
4379,2022-12-23,4932,72
4380,2022-09-23,5093,168
4381,2022-05-10,7646,4626
4382,2021-07-04,3557,2545
4383,2022-01-05,2901,35
4384,2022-11-06,1650,3346
4385,2021-11-15,715,3577
4386,2021-09-07,4056,5080
4387,2022-03-30,8431,1710
4388,2021-06-08,4831,4923
4389,2023-02-22,8728,8397
4390,2022-09-08,7583,8712
4391,2021-06-04,6169,2363
4392,2021-05-23,171,5620
4393,2023-02-13,621,4232
4394,2021-05-16,1848,84
4395,2022-12-01,3966,5225
4396,2022-03-06,9214,8179
4397,2021-06-07,7120,7610
4398,2022-07-19,5351,669
4399,2022-08-22,2325,5597
4400,2022-03-20,1983,6748
4401,2022-08-01,6500,2149
4402,2021-11-08,3693,2480
4403,2021-12-31,3578,1031
4404,2021-09-19,6916,4879
4405,2022-04-19,9337,8702
4406,2022-07-17,4568,5494
4407,2022-08-08,8956,7736
4408,2022-08-13,100,6390
4409,2022-08-07,5439,639
4410,2022-11-25,3973,5737
4411,2021-09-03,1521,462
4412,2022-03-28,5231,6824
4413,2021-09-13,9846,4213
4414,2021-04-17,7114,487
4415,2021-05-09,8820,4818
4416,2021-07-12,7234,7974
4417,2021-08-31,6410,3047
4418,2021-06-20,685,1490
4419,2022-05-29,4476,5599
4420,2022-10-10,8227,3989
4421,2022-07-05,2719,6952
4422,2021-05-30,8527,4638
4423,2022-02-07,8792,1500
4424,2022-11-09,4779,1733
4425,2021-05-24,7239,6536
4426,2021-12-28,9248,2275
4427,2022-04-13,9979,6004
4428,2021-05-02,6941,4791
4429,2023-02-01,1184,3683
4430,2022-07-25,8502,3060
4431,2022-06-07,4240,4996
4432,2021-04-29,5176,877
4433,2021-10-03,3919,5529
4434,2022-06-27,6623,883
4435,2022-03-21,1573,5902
4436,2022-06-04,3928,2622
4437,2022-12-26,2517,4650
4438,2022-11-08,8058,1416
4439,2021-05-07,3379,3747
4440,2022-05-24,1752,124
4441,2021-08-02,9878,5813
4442,2022-06-12,2388,7792
4443,2021-07-30,3960,5491
4444,2023-03-02,3735,909
4445,2021-09-24,6994,572
4446,2022-03-30,9112,5162
4447,2023-02-21,4751,8886
4448,2021-08-17,2087,8089
4449,2022-11-15,5406,7870
4450,2022-08-07,7079,611
4451,2022-02-15,4877,8194
4452,2022-09-03,9184,5278
4453,2022-06-09,4508,3976
4454,2022-10-08,6517,3882
4455,2021-07-23,6811,164
4456,2021-09-07,2114,1378
4457,2022-08-17,5463,6664
4458,2021-11-12,2200,1448
4459,2021-07-12,7553,2477
4460,2022-11-30,1622,1678
4461,2022-04-07,9662,2696
4462,2023-01-23,8186,6418
4463,2022-01-29,9208,8580
4464,2022-09-27,6642,4300
4465,2021-08-14,3827,2095
4466,2021-05-02,8998,1397
4467,2021-05-29,9091,7238
4468,2022-08-28,5418,3206
4469,2023-01-21,9251,8688
4470,2021-03-26,3314,3008
4471,2021-10-07,5706,7746
4472,2022-09-08,7391,7204
4473,2021-03-30,9254,6522
4474,2022-12-12,733,3046
4475,2022-02-02,7444,6974
4476,2021-04-23,5438,2434
4477,2022-11-06,2750,8798
4478,2023-01-25,1851,3948
4479,2022-05-12,9792,7418
4480,2021-06-26,1948,3132
4481,2022-08-01,9627,4596
4482,2021-05-29,9974,5283
4483,2022-02-20,8909,6022
4484,2022-05-03,9618,8030
4485,2022-03-15,7134,4088
