policy_id,policy_type,policy_start_date,policy_end_date,premium_amount,customer_id
409,LIFE_INSURANCE,2023-08-14,2025-04-14,1102,8880
410,AUTO_INSURANCE,2023-02-18,2026-09-06,1011,6342
411,AUTO_INSURANCE,2022-05-04,2028-02-14,2949,7555
412,AUTO_INSURANCE,2023-08-13,2024-04-16,1521,17
413,LIFE_INSURANCE,2024-02-12,2027-08-30,4764,6874
414,AUTO_INSURANCE,2024-01-10,2027-07-24,1202,3672
415,AUTO_INSURANCE,2023-08-10,2024-10-25,1139,7547
416,LIFE_INSURANCE,2023-12-27,2025-04-24,2113,4137
417,LIFE_INSURANCE,2022-07-25,2025-06-02,1606,3930
418,AUTO_INSURANCE,2023-10-31,2026-03-22,1350,8346
419,HEALTH_INSURANCE,2022-08-12,2024-03-31,4961,95
420,LIFE_INSURANCE,2023-09-16,2025-11-13,895,5040
421,LIFE_INSURANCE,2023-04-16,2024-07-07,525,1008
422,HEALTH_INSURANCE,2023-02-14,2025-12-16,1822,5660
423,AUTO_INSURANCE,2023-01-17,2027-09-12,1366,2687
424,AUTO_INSURANCE,2023-02-18,2027-08-25,4032,6926
425,AUTO_INSURANCE,2023-11-16,2027-08-14,609,5329
426,HEALTH_INSURANCE,2023-11-27,2027-03-22,4386,8388
427,AUTO_INSURANCE,2023-07-28,2027-05-24,2293,8025
428,LIFE_INSURANCE,2022-12-29,2027-03-06,717,4840
429,HEALTH_INSURANCE,2023-02-19,2024-08-31,4051,5642
430,LIFE_INSURANCE,2023-03-08,2027-05-10,1379,5614
431,AUTO_INSURANCE,2022-06-19,2026-10-23,3475,5389
432,HEALTH_INSURANCE,2023-08-05,2024-07-25,4322,4747
433,LIFE_INSURANCE,2023-03-24,2026-04-13,3509,4124
434,HEALTH_INSURANCE,2023-04-14,2026-10-09,3088,708
435,LIFE_INSURANCE,2022-11-08,2026-05-24,2878,9712
436,HEALTH_INSURANCE,2024-02-19,2026-11-03,4282,231
437,HEALTH_INSURANCE,2023-04-21,2024-11-06,3318,2863
438,AUTO_INSURANCE,2023-12-05,2026-07-11,1241,3998
439,AUTO_INSURANCE,2023-09-10,2025-01-14,3327,8488
440,LIFE_INSURANCE,2023-06-17,2025-10-21,3456,4707
441,LIFE_INSURANCE,2023-10-06,2024-07-29,1992,6992
442,HEALTH_INSURANCE,2023-11-25,2024-10-21,2566,1714
443,AUTO_INSURANCE,2023-10-21,2026-05-21,4460,8650
444,HEALTH_INSURANCE,2023-06-25,2026-12-24,2048,605
445,HEALTH_INSURANCE,2022-06-26,2027-01-10,588,929
446,HEALTH_INSURANCE,2022-11-11,2025-05-26,2372,6417
447,HEALTH_INSURANCE,2022-08-20,2027-09-18,2563,538
448,LIFE_INSURANCE,2023-05-17,2025-07-10,1668,7859
449,AUTO_INSURANCE,2023-09-05,2026-08-16,1320,1158
450,HEALTH_INSURANCE,2023-07-23,2027-02-03,4938,765
451,HEALTH_INSURANCE,2022-12-04,2026-07-20,4177,3802
452,AUTO_INSURANCE,2022-06-07,2026-06-22,2643,1404
453,AUTO_INSURANCE,2022-10-03,2025-09-04,1936,4292
454,HEALTH_INSURANCE,2022-08-21,2028-03-11,3722,3000
455,AUTO_INSURANCE,2023-12-17,2024-09-03,3787,9421
456,HEALTH_INSURANCE,2022-07-31,2027-10-22,3816,366
457,AUTO_INSURANCE,2023-10-08,2024-03-20,2328,6323
458,LIFE_INSURANCE,2023-10-08,2028-02-07,2248,6735
459,HEALTH_INSURANCE,2023-03-26,2026-11-11,4207,6669
460,AUTO_INSURANCE,2023-02-03,2026-04-14,4518,5978
461,AUTO_INSURANCE,2023-06-17,2028-02-20,735,6070
462,HEALTH_INSURANCE,2023-08-22,2027-05-17,1745,8323
463,LIFE_INSURANCE,2023-09-09,2024-12-19,4617,4446
464,AUTO_INSURANCE,2023-01-25,2027-02-04,2420,6237
465,HEALTH_INSURANCE,2022-11-17,2026-11-23,3012,9211
466,AUTO_INSURANCE,2022-07-14,2024-09-20,968,8285
467,AUTO_INSURANCE,2023-04-16,2024-03-22,910,2279
468,AUTO_INSURANCE,2023-01-16,2027-09-24,2738,6250
469,HEALTH_INSURANCE,2023-06-22,2027-01-27,4529,8798
470,LIFE_INSURANCE,2023-04-21,2024-07-01,1292,9634
471,AUTO_INSURANCE,2023-11-11,2025-06-13,2257,4880
472,HEALTH_INSURANCE,2024-03-03,2027-06-16,4416,1612
473,HEALTH_INSURANCE,2022-04-13,2025-11-08,1628,7686
474,HEALTH_INSURANCE,2024-01-18,2026-08-13,566,6796
475,HEALTH_INSURANCE,2023-10-23,2024-05-22,792,8607
476,AUTO_INSURANCE,2024-02-08,2027-04-13,3111,3571
477,HEALTH_INSURANCE,2022-09-11,2027-06-19,1898,3456
478,HEALTH_INSURANCE,2023-02-03,2025-09-21,2813,1502
479,LIFE_INSURANCE,2023-10-25,2025-04-18,605,1008
480,LIFE_INSURANCE,2024-02-19,2025-11-19,2936,7572
481,HEALTH_INSURANCE,2023-04-11,2027-10-16,913,6591
482,LIFE_INSURANCE,2023-01-05,2026-06-26,1954,3250
483,LIFE_INSURANCE,2023-08-18,2025-10-23,3653,3259
484,HEALTH_INSURANCE,2023-03-31,2024-07-16,1157,1358
485,AUTO_INSURANCE,2023-07-22,2025-08-20,917,9402
486,HEALTH_INSURANCE,2023-01-09,2024-08-06,1464,6718
487,AUTO_INSURANCE,2023-07-23,2025-07-28,3971,9109
488,AUTO_INSURANCE,2024-03-02,2024-06-05,1570,7670
489,HEALTH_INSURANCE,2023-06-15,2025-04-15,1595,9839
490,LIFE_INSURANCE,2022-10-29,2024-04-10,2178,9580
491,LIFE_INSURANCE,2023-02-08,2027-10-15,1337,8454
492,HEALTH_INSURANCE,2022-09-06,2026-02-11,4742,5794
493,AUTO_INSURANCE,2023-10-02,2027-08-30,1794,5574
494,AUTO_INSURANCE,2022-08-08,2024-12-10,4842,6302
495,HEALTH_INSURANCE,2022-11-04,2024-06-27,1695,4336
496,AUTO_INSURANCE,2022-08-07,2026-10-16,4455,4966
497,AUTO_INSURANCE,2022-11-10,2026-11-25,825,9673
498,AUTO_INSURANCE,2023-03-31,2027-08-28,594,2208
499,AUTO_INSURANCE,2022-05-11,2026-11-18,2982,9483
500,LIFE_INSURANCE,2024-03-01,2026-11-19,4920,9863
501,HEALTH_INSURANCE,2022-09-17,2027-03-12,4011,8102
502,AUTO_INSURANCE,2022-09-04,2024-08-11,1847,6199
503,LIFE_INSURANCE,2023-01-23,2026-12-30,2303,2670
504,LIFE_INSURANCE,2023-03-14,2026-04-26,895,6301
505,LIFE_INSURANCE,2023-09-12,2027-07-21,3253,76
506,AUTO_INSURANCE,2023-05-20,2025-06-04,3673,7693
507,LIFE_INSURANCE,2023-03-26,2026-09-12,4273,4779
508,AUTO_INSURANCE,2022-11-07,2027-11-16,3699,1026
509,AUTO_INSURANCE,2023-12-26,2026-12-01,2716,3902
510,AUTO_INSURANCE,2022-04-14,2024-08-13,4912,2350
511,LIFE_INSURANCE,2023-06-15,2026-09-30,1154,4091
512,LIFE_INSURANCE,2023-01-22,2027-12-06,646,9050
513,LIFE_INSURANCE,2023-09-10,2027-10-28,1320,1057
514,LIFE_INSURANCE,2023-11-07,2026-02-24,3584,9777
515,LIFE_INSURANCE,2023-01-26,2026-08-04,1701,4128
516,AUTO_INSURANCE,2023-12-19,2024-10-23,4712,324
517,HEALTH_INSURANCE,2023-02-27,2025-07-10,3941,6514
518,AUTO_INSURANCE,2024-03-08,2028-01-04,2744,4226
519,AUTO_INSURANCE,2023-05-25,2025-11-24,1338,7872
520,HEALTH_INSURANCE,2024-02-21,2025-04-21,2583,1564
521,AUTO_INSURANCE,2022-12-20,2028-02-18,4902,2171
522,LIFE_INSURANCE,2023-10-28,2028-03-04,1578,2852
523,AUTO_INSURANCE,2022-11-20,2026-09-11,2466,3413
524,HEALTH_INSURANCE,2022-10-22,2026-08-01,1190,8425
525,LIFE_INSURANCE,2022-06-28,2026-05-26,3378,917
526,LIFE_INSURANCE,2023-11-28,2027-01-03,2525,9325
527,LIFE_INSURANCE,2022-07-19,2027-11-15,2642,9374
528,LIFE_INSURANCE,2023-01-05,2026-06-07,2752,8855
529,LIFE_INSURANCE,2023-03-07,2028-03-16,3028,622
530,LIFE_INSURANCE,2022-09-26,2028-01-25,1115,1932
531,AUTO_INSURANCE,2023-10-08,2025-12-28,4208,7422
532,HEALTH_INSURANCE,2022-06-04,2024-08-31,3892,737
533,HEALTH_INSURANCE,2023-11-07,2026-06-14,603,34
534,HEALTH_INSURANCE,2023-04-10,2024-09-10,905,7609
535,AUTO_INSURANCE,2023-06-05,2025-01-10,2289,2491
536,LIFE_INSURANCE,2022-06-07,2026-09-10,4331,6233
537,HEALTH_INSURANCE,2022-09-02,2024-12-28,4618,2265
538,AUTO_INSURANCE,2024-03-18,2025-06-05,696,7999
539,AUTO_INSURANCE,2024-02-27,2027-06-24,4821,9502
540,HEALTH_INSURANCE,2022-05-28,2024-11-08,3361,8797
541,LIFE_INSURANCE,2022-04-07,2025-07-16,1487,3707
542,HEALTH_INSURANCE,2024-02-15,2026-09-28,4673,3097
543,LIFE_INSURANCE,2023-12-30,2026-07-22,2989,2686
544,AUTO_INSURANCE,2022-07-14,2024-09-23,4579,2603
545,LIFE_INSURANCE,2022-04-15,2025-07-07,1127,6728
546,HEALTH_INSURANCE,2023-12-06,2025-06-25,1886,4770
547,HEALTH_INSURANCE,2023-09-25,2024-10-06,4413,3232
548,LIFE_INSURANCE,2022-04-01,2024-05-26,1499,9702
549,HEALTH_INSURANCE,2023-08-21,2024-09-29,4823,7588
550,HEALTH_INSURANCE,2023-05-28,2025-01-06,2580,8325
551,HEALTH_INSURANCE,2024-03-03,2026-09-07,1890,1581
552,HEALTH_INSURANCE,2023-09-25,2025-01-03,3660,711
553,AUTO_INSURANCE,2024-01-01,2025-09-26,4730,3263
554,AUTO_INSURANCE,2022-05-25,2026-10-16,3899,5991
555,AUTO_INSURANCE,2022-10-28,2027-05-24,2504,6099
556,LIFE_INSURANCE,2023-03-20,2025-01-19,4307,2327
557,AUTO_INSURANCE,2022-10-28,2027-07-09,3858,5463
558,AUTO_INSURANCE,2023-09-09,2025-05-06,2375,8601
559,HEALTH_INSURANCE,2023-08-16,2024-09-01,994,2100
560,HEALTH_INSURANCE,2022-04-19,2027-08-19,2252,8462
561,HEALTH_INSURANCE,2023-01-18,2026-01-14,3128,6062
562,AUTO_INSURANCE,2022-07-28,2024-07-24,920,2180
563,HEALTH_INSURANCE,2023-09-22,2026-11-20,3052,9767
564,AUTO_INSURANCE,2022-10-18,2024-08-22,3340,6014
565,AUTO_INSURANCE,2023-06-03,2025-10-06,1767,9215
566,LIFE_INSURANCE,2022-10-13,2024-04-10,4912,7313
567,LIFE_INSURANCE,2022-05-09,2025-04-23,1868,173
568,LIFE_INSURANCE,2023-03-18,2027-08-20,4885,4269
569,LIFE_INSURANCE,2024-03-05,2026-02-21,4238,1048
570,HEALTH_INSURANCE,2023-02-17,2024-09-23,773,8535
571,AUTO_INSURANCE,2023-07-04,2027-05-02,3935,3943
572,AUTO_INSURANCE,2022-06-10,2024-12-08,4590,7979
573,HEALTH_INSURANCE,2023-05-12,2027-01-27,3364,1634
574,AUTO_INSURANCE,2022-12-19,2026-05-29,1070,5473
575,HEALTH_INSURANCE,2023-12-14,2025-08-09,1102,9594
576,LIFE_INSURANCE,2023-11-15,2027-03-07,3124,124
577,AUTO_INSURANCE,2023-09-30,2024-06-08,3939,1946
578,HEALTH_INSURANCE,2023-08-17,2027-04-02,4098,8841
579,AUTO_INSURANCE,2023-07-21,2026-07-21,3262,7170
580,LIFE_INSURANCE,2024-03-09,2024-12-18,1702,2524
581,HEALTH_INSURANCE,2022-09-21,2024-04-13,1481,8495
582,LIFE_INSURANCE,2023-05-16,2027-02-24,2137,7035
583,LIFE_INSURANCE,2023-07-26,2025-02-02,4108,510
584,LIFE_INSURANCE,2023-11-09,2027-03-14,2598,2680
585,HEALTH_INSURANCE,2023-07-31,2026-11-18,2333,5703
586,HEALTH_INSURANCE,2023-11-19,2025-01-20,4152,6418
587,HEALTH_INSURANCE,2024-02-04,2026-04-24,735,8461
588,LIFE_INSURANCE,2023-05-29,2024-12-02,1035,6871
589,LIFE_INSURANCE,2023-11-02,2025-12-15,1871,4613
590,LIFE_INSURANCE,2022-10-11,2025-08-04,1322,6689
591,AUTO_INSURANCE,2023-06-17,2024-12-31,4478,8485
592,AUTO_INSURANCE,2022-06-10,2027-08-31,4591,6631
593,LIFE_INSURANCE,2023-09-22,2027-01-30,4981,2537
594,HEALTH_INSURANCE,2023-04-05,2025-02-28,4807,2248
595,LIFE_INSURANCE,2024-02-05,2027-08-06,2452,8466
596,AUTO_INSURANCE,2022-09-05,2027-12-18,3023,404
597,AUTO_INSURANCE,2022-08-18,2025-09-03,2401,1087
598,HEALTH_INSURANCE,2023-05-10,2025-09-12,1044,156
599,AUTO_INSURANCE,2022-07-18,2026-06-15,2068,4245
600,HEALTH_INSURANCE,2022-07-09,2027-12-22,3467,1849
601,LIFE_INSURANCE,2022-04-21,2024-04-14,2909,1497
602,HEALTH_INSURANCE,2022-04-17,2027-07-13,1493,2044
603,AUTO_INSURANCE,2023-09-02,2026-10-14,3973,6146
604,AUTO_INSURANCE,2023-11-15,2024-10-03,689,2961
605,LIFE_INSURANCE,2024-02-29,2027-11-15,3872,3577
606,HEALTH_INSURANCE,2022-06-09,2025-01-23,4553,6841
607,LIFE_INSURANCE,2023-06-22,2025-02-16,3266,6155
608,AUTO_INSURANCE,2022-12-15,2025-01-04,3451,536
609,AUTO_INSURANCE,2023-01-22,2024-09-16,3218,5743
610,LIFE_INSURANCE,2023-07-04,2025-07-21,3883,5769
611,HEALTH_INSURANCE,2022-06-11,2027-06-01,4287,5715
612,LIFE_INSURANCE,2022-08-14,2027-06-02,2744,4459
613,HEALTH_INSURANCE,2023-01-12,2025-10-27,2085,7575
614,AUTO_INSURANCE,2023-02-19,2026-12-20,671,9734
615,AUTO_INSURANCE,2022-07-21,2024-03-27,3294,7204
616,LIFE_INSURANCE,2023-09-21,2025-10-13,1080,2975
617,AUTO_INSURANCE,2024-02-23,2024-08-21,1089,2683
618,AUTO_INSURANCE,2022-06-02,2027-01-10,4641,4421
619,LIFE_INSURANCE,2023-09-14,2026-06-18,1879,4605
620,AUTO_INSURANCE,2024-01-14,2025-05-28,4706,9259
621,AUTO_INSURANCE,2022-03-23,2027-07-13,591,3356
622,HEALTH_INSURANCE,2023-03-06,2025-07-27,1302,4936
623,AUTO_INSURANCE,2022-10-11,2024-05-09,1036,5332
624,HEALTH_INSURANCE,2024-01-04,2025-11-17,3707,470
625,HEALTH_INSURANCE,2023-06-10,2024-07-06,2471,3039
626,AUTO_INSURANCE,2022-09-19,2025-08-10,2034,5443
627,HEALTH_INSURANCE,2023-09-09,2027-08-04,1527,7544
628,LIFE_INSURANCE,2022-06-24,2025-11-10,3745,4198
629,HEALTH_INSURANCE,2022-06-24,2026-08-18,1266,7338
630,AUTO_INSURANCE,2023-06-20,2028-03-11,1772,8339
631,LIFE_INSURANCE,2023-09-04,2024-09-08,3718,2580
632,LIFE_INSURANCE,2024-02-14,2028-03-16,4494,4626
633,LIFE_INSURANCE,2023-08-29,2027-12-03,3545,4823
634,HEALTH_INSURANCE,2022-10-24,2027-01-17,4827,6301
635,AUTO_INSURANCE,2024-02-13,2025-01-20,3403,9334
636,HEALTH_INSURANCE,2022-05-12,2027-09-14,2934,3314
637,AUTO_INSURANCE,2023-04-05,2027-09-15,3549,9698
638,LIFE_INSURANCE,2023-05-10,2026-06-22,3991,2306
639,AUTO_INSURANCE,2023-12-08,2026-08-31,662,7718
640,LIFE_INSURANCE,2022-04-03,2026-05-12,3195,8782
641,AUTO_INSURANCE,2023-08-15,2025-03-11,3014,8721
642,HEALTH_INSURANCE,2022-08-16,2027-08-23,1238,3885
643,HEALTH_INSURANCE,2023-08-15,2026-07-15,1739,9963
644,AUTO_INSURANCE,2022-04-24,2025-04-26,2155,5296
645,AUTO_INSURANCE,2023-07-07,2027-03-26,2203,5998
646,HEALTH_INSURANCE,2022-08-10,2026-03-17,3014,8286
647,HEALTH_INSURANCE,2022-07-26,2025-04-05,3513,6750
648,LIFE_INSURANCE,2023-06-08,2026-05-07,2955,7386
649,HEALTH_INSURANCE,2023-09-10,2025-12-22,2797,9355
650,HEALTH_INSURANCE,2022-05-21,2027-01-29,3585,3890
651,LIFE_INSURANCE,2022-08-21,2025-01-07,2127,5142
652,AUTO_INSURANCE,2023-06-20,2025-01-10,4284,2618
653,AUTO_INSURANCE,2023-09-29,2028-02-27,835,3343
654,AUTO_INSURANCE,2022-08-26,2027-07-16,3285,3837
655,HEALTH_INSURANCE,2023-02-05,2026-10-23,3554,3540
656,AUTO_INSURANCE,2022-04-12,2026-04-25,3359,9416
657,HEALTH_INSURANCE,2023-10-30,2024-09-04,2344,5466
658,AUTO_INSURANCE,2023-05-03,2027-05-15,3433,2047
659,LIFE_INSURANCE,2023-09-25,2026-08-11,745,9024
660,LIFE_INSURANCE,2022-12-03,2027-07-10,2972,2519
661,AUTO_INSURANCE,2023-02-13,2026-07-27,925,2314
662,AUTO_INSURANCE,2022-10-27,2025-04-13,3514,3981
663,AUTO_INSURANCE,2022-08-28,2027-09-27,2752,5740
664,HEALTH_INSURANCE,2023-05-19,2024-10-28,825,4025
665,HEALTH_INSURANCE,2022-07-27,2027-11-27,952,7473
666,LIFE_INSURANCE,2023-06-22,2024-11-08,2778,3124
667,LIFE_INSURANCE,2022-10-04,2027-07-01,3549,3714
668,LIFE_INSURANCE,2023-08-04,2025-07-06,1796,3259
669,LIFE_INSURANCE,2023-04-29,2025-09-11,3922,3438
670,HEALTH_INSURANCE,2022-11-08,2027-03-21,3342,1049
671,LIFE_INSURANCE,2023-03-22,2026-01-11,2484,59
672,AUTO_INSURANCE,2023-04-01,2026-03-29,4195,891
673,AUTO_INSURANCE,2024-01-13,2026-08-16,1640,1605
674,LIFE_INSURANCE,2022-08-07,2024-11-10,2316,8642
675,LIFE_INSURANCE,2023-08-14,2025-04-06,746,5628
676,LIFE_INSURANCE,2023-07-27,2026-09-04,4408,4588
677,HEALTH_INSURANCE,2024-02-26,2027-07-25,2458,8452
678,LIFE_INSURANCE,2023-07-15,2025-02-20,3691,4427
679,AUTO_INSURANCE,2024-02-27,2026-10-29,2024,4767
680,LIFE_INSURANCE,2022-09-08,2028-03-11,2683,246
681,LIFE_INSURANCE,2022-11-13,2027-05-09,910,740
682,LIFE_INSURANCE,2023-07-06,2025-10-19,1509,3507
683,HEALTH_INSURANCE,2023-01-21,2025-07-09,4429,1924
684,HEALTH_INSURANCE,2023-01-01,2024-09-26,1873,1496
685,AUTO_INSURANCE,2022-11-25,2026-07-08,1217,5318
686,HEALTH_INSURANCE,2023-09-29,2025-06-25,3969,9905
687,HEALTH_INSURANCE,2022-07-06,2025-02-25,4424,7386
688,LIFE_INSURANCE,2022-04-03,2025-05-19,3126,2640
689,HEALTH_INSURANCE,2023-01-24,2026-06-04,1802,309
690,HEALTH_INSURANCE,2022-10-19,2025-04-16,2125,4819
691,AUTO_INSURANCE,2023-11-11,2026-10-08,1234,9273
692,AUTO_INSURANCE,2023-12-25,2025-04-23,1602,2246
693,LIFE_INSURANCE,2024-01-29,2026-11-19,572,7803
694,LIFE_INSURANCE,2023-03-19,2024-10-22,1528,4419
695,LIFE_INSURANCE,2024-02-12,2027-08-27,1511,6893
696,HEALTH_INSURANCE,2022-04-13,2026-09-25,935,114
697,HEALTH_INSURANCE,2024-01-21,2025-03-08,1644,9122
698,HEALTH_INSURANCE,2023-04-01,2025-10-19,1038,5204
699,AUTO_INSURANCE,2022-07-04,2026-02-05,2474,740
700,HEALTH_INSURANCE,2023-03-19,2026-01-16,1362,6865
701,LIFE_INSURANCE,2023-01-29,2025-07-21,746,8350
702,AUTO_INSURANCE,2023-02-13,2026-01-29,2067,1561
703,HEALTH_INSURANCE,2024-01-11,2024-10-23,1042,6254
704,HEALTH_INSURANCE,2024-01-30,2024-03-26,1427,1187
705,LIFE_INSURANCE,2022-04-02,2026-10-07,2120,404
706,LIFE_INSURANCE,2023-02-13,2027-01-19,4140,5778
707,LIFE_INSURANCE,2022-05-15,2027-08-08,4519,7184
708,LIFE_INSURANCE,2024-01-23,2027-06-12,1833,5906
709,HEALTH_INSURANCE,2022-12-15,2025-02-25,2830,6275
710,AUTO_INSURANCE,2023-01-29,2027-09-18,4205,9668
711,HEALTH_INSURANCE,2023-12-11,2024-08-06,3181,847
712,LIFE_INSURANCE,2023-10-23,2024-06-16,4007,6575
713,AUTO_INSURANCE,2023-09-10,2026-10-23,633,5954
714,LIFE_INSURANCE,2022-06-10,2027-09-02,2278,977
715,HEALTH_INSURANCE,2023-03-04,2026-10-24,4110,525
716,HEALTH_INSURANCE,2023-01-06,2025-01-07,900,4377
717,LIFE_INSURANCE,2023-05-20,2026-03-25,4059,4640
718,AUTO_INSURANCE,2023-01-07,2027-05-31,1892,354
719,HEALTH_INSURANCE,2023-05-12,2024-08-15,3493,59
720,AUTO_INSURANCE,2022-06-18,2027-01-10,4761,4885
721,HEALTH_INSURANCE,2023-05-18,2024-05-05,3650,1897
722,AUTO_INSURANCE,2024-01-20,2027-04-23,1333,9835
723,HEALTH_INSURANCE,2024-02-29,2027-12-27,2428,71
724,HEALTH_INSURANCE,2023-08-06,2025-07-12,1796,4247
725,AUTO_INSURANCE,2023-03-14,2025-09-01,1044,4445
726,LIFE_INSURANCE,2023-12-19,2026-01-09,3932,2370
727,LIFE_INSURANCE,2023-09-07,2025-07-19,1438,6952
728,LIFE_INSURANCE,2023-11-17,2025-08-15,2024,5313
729,HEALTH_INSURANCE,2023-06-13,2026-07-02,2120,6534
730,AUTO_INSURANCE,2023-06-29,2026-06-08,4467,4623
731,AUTO_INSURANCE,2022-05-27,2027-10-06,2757,3402
732,AUTO_INSURANCE,2023-10-23,2026-08-08,4265,729
733,AUTO_INSURANCE,2022-04-01,2025-12-16,2502,8713
734,LIFE_INSURANCE,2023-02-12,2026-03-01,1308,9588
735,AUTO_INSURANCE,2023-10-02,2026-07-28,4877,9653
736,HEALTH_INSURANCE,2022-12-25,2027-09-12,4522,903
737,LIFE_INSURANCE,2023-10-11,2025-03-08,2293,2744
738,AUTO_INSURANCE,2023-10-16,2025-07-01,4794,5424
739,LIFE_INSURANCE,2023-08-04,2026-08-02,1345,2978
740,LIFE_INSURANCE,2022-10-11,2024-07-21,2275,9496
741,AUTO_INSURANCE,2023-08-23,2026-05-05,595,7193
742,LIFE_INSURANCE,2023-10-08,2026-06-30,4046,5148
743,HEALTH_INSURANCE,2023-08-24,2024-07-22,4486,8600
744,LIFE_INSURANCE,2022-09-25,2027-08-31,1079,510
745,LIFE_INSURANCE,2022-09-22,2024-12-08,2833,7097
746,LIFE_INSURANCE,2022-05-24,2024-09-12,2748,4343
747,HEALTH_INSURANCE,2023-08-01,2027-11-05,4127,4815
748,HEALTH_INSURANCE,2022-12-27,2025-04-19,1878,5278
749,LIFE_INSURANCE,2023-06-09,2027-09-18,4978,9228
750,HEALTH_INSURANCE,2022-05-23,2027-12-31,3509,528
751,AUTO_INSURANCE,2024-01-26,2027-03-24,3974,4413
752,LIFE_INSURANCE,2024-01-13,2026-07-30,4172,3273
753,AUTO_INSURANCE,2023-05-03,2024-08-28,3827,9289
754,LIFE_INSURANCE,2022-05-16,2024-04-24,3097,4874
755,AUTO_INSURANCE,2023-06-28,2024-08-11,1969,3148
756,HEALTH_INSURANCE,2022-09-08,2026-09-20,4326,2981
757,AUTO_INSURANCE,2022-07-03,2027-05-20,3898,2427
758,AUTO_INSURANCE,2023-04-26,2025-11-04,4213,8565
759,HEALTH_INSURANCE,2024-02-24,2025-07-01,2921,4881
760,HEALTH_INSURANCE,2023-04-06,2028-02-08,4469,3556
761,AUTO_INSURANCE,2022-04-01,2026-01-22,2625,9777
762,AUTO_INSURANCE,2023-02-15,2024-03-26,3315,7082
763,AUTO_INSURANCE,2022-10-04,2026-04-27,934,6395
764,AUTO_INSURANCE,2023-08-04,2027-02-01,2925,9657
765,HEALTH_INSURANCE,2023-10-13,2027-01-05,1930,1707
766,LIFE_INSURANCE,2023-11-09,2027-12-03,2704,7483
767,AUTO_INSURANCE,2022-05-05,2025-04-27,713,1984
768,LIFE_INSURANCE,2022-08-26,2027-07-02,1361,7284
769,AUTO_INSURANCE,2022-09-14,2026-01-17,510,7557
770,AUTO_INSURANCE,2023-11-11,2026-02-19,2621,7979
771,HEALTH_INSURANCE,2022-06-02,2026-08-28,3792,1986
772,LIFE_INSURANCE,2023-06-28,2025-01-31,4744,9554
773,HEALTH_INSURANCE,2023-03-10,2024-04-27,2258,729
774,LIFE_INSURANCE,2023-06-10,2028-01-19,1053,7175
775,HEALTH_INSURANCE,2023-08-17,2026-01-02,3479,2562
776,LIFE_INSURANCE,2022-08-13,2027-12-14,3412,5017
777,AUTO_INSURANCE,2023-09-12,2025-01-09,3495,6643
778,AUTO_INSURANCE,2022-07-10,2025-11-29,2772,9607
779,HEALTH_INSURANCE,2022-09-05,2024-10-13,4647,6197
780,AUTO_INSURANCE,2023-12-26,2026-02-01,3278,2287
781,LIFE_INSURANCE,2023-10-16,2026-01-07,3748,3472
782,LIFE_INSURANCE,2024-01-09,2025-02-12,2035,5584
783,AUTO_INSURANCE,2022-12-21,2027-02-07,1126,6001
784,HEALTH_INSURANCE,2023-03-02,2025-06-20,4192,6082
785,HEALTH_INSURANCE,2023-11-26,2024-08-29,2892,8177
786,HEALTH_INSURANCE,2022-10-31,2025-11-13,3105,8931
787,AUTO_INSURANCE,2023-04-28,2024-08-27,1675,7420
788,HEALTH_INSURANCE,2024-01-03,2024-11-20,3521,9150
789,LIFE_INSURANCE,2023-01-04,2027-02-10,1750,6166
790,LIFE_INSURANCE,2024-03-03,2027-03-09,2757,1845
791,AUTO_INSURANCE,2024-03-13,2028-01-14,736,1909
792,HEALTH_INSURANCE,2023-07-16,2026-01-17,4307,6529
793,AUTO_INSURANCE,2023-07-03,2026-03-19,4529,9303
794,LIFE_INSURANCE,2024-02-09,2027-08-02,1023,6053
795,LIFE_INSURANCE,2022-04-23,2025-12-18,4605,6710
796,LIFE_INSURANCE,2024-03-01,2026-02-09,2923,9974
797,LIFE_INSURANCE,2022-10-03,2026-02-20,1377,7028
798,LIFE_INSURANCE,2023-01-16,2026-06-18,3729,7193
799,LIFE_INSURANCE,2022-12-16,2025-01-17,3206,5599
800,HEALTH_INSURANCE,2023-01-15,2025-09-30,4979,8356
801,AUTO_INSURANCE,2022-10-09,2026-10-25,1500,6699
802,HEALTH_INSURANCE,2023-07-26,2025-08-21,1152,2820
803,AUTO_INSURANCE,2022-12-09,2027-02-23,4150,1295
804,AUTO_INSURANCE,2024-01-19,2028-02-01,4903,9596
805,AUTO_INSURANCE,2022-08-03,2027-07-31,1371,475
806,LIFE_INSURANCE,2022-06-03,2025-01-09,2209,7973
807,LIFE_INSURANCE,2023-09-29,2025-09-30,1908,9587
808,AUTO_INSURANCE,2023-03-30,2025-05-26,3973,8884
809,AUTO_INSURANCE,2024-02-09,2026-07-02,3480,4880
810,HEALTH_INSURANCE,2023-10-07,2026-11-30,1626,4629
811,AUTO_INSURANCE,2024-01-16,2027-07-09,705,7757
812,LIFE_INSURANCE,2023-06-09,2027-01-03,1362,6456
813,HEALTH_INSURANCE,2022-04-12,2026-02-15,664,8539
814,AUTO_INSURANCE,2023-02-06,2027-06-26,4501,5893
815,HEALTH_INSURANCE,2023-12-18,2024-07-22,1390,8296
816,HEALTH_INSURANCE,2024-01-12,2025-03-04,3476,2288
817,HEALTH_INSURANCE,2023-05-03,2024-08-18,3642,5954
